                Kahung ye,,"1,628","1,912","3,540",777,23.4
                Nyamiry ango,,"1,906","2,289","4,195",923,20.5
,,,,,,
Kaharo Sub Cou nty,,"9,400","10,000","19,400","4,306",27
                Bugara ma,,"1,680","1,770","3,450",815,28.1
                Burambi ra,,"1,061","1,185","2,246",484,25.4
                Kaharo,,"1,781","1,942","3,723",846,24.9
                Katenga,,"1,551","1,547","3,098",634,28.7
                Kitohwa,,"1,554","1,622","3,176",697,27.1
                Nyakas harara,,"1,773","1,934","3,707",830,27.3
,,,,,,
Kamuganguzi Su b County,,"9,675","11,015","20,690","4,508",25.8
                Buranga,,"1,278","1,353","2,631",558,24.6
                Kashere gyenyi,,"1,453","1,696","3,149",713,29.6
                Katenga,,"2,101","2,527","4,628",967,23.2
                Kicumbi,,"1,794","1,995","3,789",896,29.4
                Kisaasa,,864,"1,010","1,874",387,24.8
                Kyasan o,,960,"1,123","2,083",469,26.9
                Mayeng o,,"1,225","1,311","2,536",518,20.5
,,,,,,
Katuna Town Co uncil,,"4,892","5,176","10,068","2,178",30.1
                Kacerer e,,846,"1,028","1,874",409,31.8
                Kiniogo,,"1,615","1,440","3,055",597,29.6
                Kyonyo,,664,698,"1,362",295,30.2
                Mukara ngye,,"1,279","1,438","2,717",633,30.5
                Nyinam uronzi,,488,572,"1,060",244,27
,,,,,,
Kitumba Sub Co unty,,"9,127","9,805","18,932","4,181",26
                Bukoora,,"2,734","2,943","5,677","1,254",24.3
                Bushuro,,"2,205","2,256","4,461","1,004",28.1
                Bwama  Islands,,39,26,65,22,4.5
                Kitumba,,"1,217","1,385","2,602",523,24.9
                Mwendo,,"2,932","3,195","6,127","1,378",26.8
,,,,,,
Kyanamira Sub County,,"9,457","10,474","19,931","4,677",28.3
                Kanjobe,,"1,041","1,222","2,263",499,26.7
                Katooky e,,"1,117","1,207","2,324",599,31.2
                Kigata,,"1,870","2,141","4,011",940,28.6
                Kyanam ira,,"1,545","1,604","3,149",740,26.9
                Muyum bu,,"1,238","1,353","2,591",601,27.3
                Nyabus habi,,"1,770","2,039","3,809",876,29.2
                Nyakag yera,,876,908,"1,784",422,27.3
,,,,,,
Maziba Sub Cou nty,,"10,193","10,879","21,072","4,642",24
                Birambo,,"1,918","2,074","3,992",858,19.9
                Kahond o,,"1,716","1,850","3,566",825,25
                Karweru,,"1,216","1,227","2,443",499,21.8
                Kavu,,"2,070","2,295","4,365",974,23.5
                Nyanja,,"1,970","1,920","3,890",837,23.3
                Rugara ma,,"1,303","1,513","2,816",649,31.3
,,,,,,
Rubaya Sub Cou nty,,"5,668","6,571","12,239","2,735",25.4
                Karujan ga,,"2,030","2,412","4,442","1,015",27.1
                Kibuga,,"1,976","2,221","4,197",944,23
                Kitooma,,"1,662","1,938","3,600",776,26.3
,,,,,,
Ryakirimira Tow n Council,,"7,123","8,138","15,261","3,231",23.2
                Buramb a,,"2,005","2,356","4,361",976,21.5
                Mugand u,,"1,936","2,183","4,119",892,24.3
                Rwanye na,,"3,182","3,599","6,781","1,363",23.8
,,,,,,
,,"48,195","52,531","100,726","22,720",25
Bukinda Sub Co unty,,"4,898","4,960","9,858","2,242",25.2
                Kandag o,,908,"1,002","1,910",445,28.3
                Karorwa,,"1,146","1,114","2,260",522,25.1
                Kyerero,,"1,674","1,743","3,417",784,24.6
                Nyakasi ru,,"1,170","1,101","2,271",491,23.2
,,,,,,
Kamwezi Sub Co unty,,"12,652","13,886","26,538","5,934",24.2
                Kashek ye,,"2,762","3,171","5,933","1,313",23.8
                Kibanda,,"3,690","3,911","7,601","1,599",23.5
                Kigara,,"2,593","2,701","5,294","1,212",24.6
                Kyabuh angwa,,"1,377","1,586","2,963",711,22.2
                Kyogo,,"1,209","1,371","2,580",612,27
                Rwenya ngye,,"1,021","1,146","2,167",487,25.9
,,,,,,
Kashambya Sub County,,"12,112","13,946","26,058","5,868",24
                Bucund ura,,"2,063","2,477","4,540","1,038",22.9
                Kafunjo,,"1,778","2,085","3,863",876,22.9
                Kitanga,,"2,709","3,090","5,799","1,266",25.7
                Kitunga,,"1,662","1,846","3,508",761,24.8
                Nyakas hebeya,,"1,633","1,794","3,427",764,22.1
                Rutengy e,,"2,267","2,654","4,921","1,163",24.8
,,,,,,
Muhanga Town Council,,"5,896","5,862","11,758","2,824",26.2
                Butare,,"1,127","1,204","2,331",574,23
                Highland,,"1,015",939,"1,954",447,27.1
                Muhanga,,"1,633","1,773","3,406",814,24.8
                Nyakabungo,,"1,165","1,182","2,347",578,28.9
                Rutare,,956,764,"1,720",411,28.7
,,,,,,
Rwamucucu Sub  County,,"12,637","13,877","26,514","5,852",26
                Burime,,"1,281","1,397","2,678",578,24.7
                Ibumba,,"1,938","2,066","4,004",865,26.9
                Kitojo,,"2,331","2,632","4,963","1,127",25.8
                Mparo,,"1,818","1,896","3,714",852,29.9
                Noozi,,"2,217","2,450","4,667",989,21.7
                Nyakag abagaba,,"1,755","1,985","3,740",791,23.4
                Nyarura mbi,,"1,297","1,451","2,748",650,30.9
,,,,,,
,,,,,,
,,,,,,
Kabarole District,,"233,648","235,588","469,236","107,204",26.9
Buheesi Sub Co unty,,"10,859","11,280","22,139","4,916",24.7
                Kabaha ngo,,"2,862","2,849","5,711","1,327",26.2
                Kiremez i,,"1,221","1,263","2,484",564,19.9
                Kiyomb ya,,"2,270","2,419","4,689","1,015",23.1
                Nyakato nzi,,"1,718","1,771","3,489",770,25.8
                Nyamis eke,,"1,437","1,465","2,902",621,26.7
                Piida,,"1,351","1,513","2,864",619,25.4
,,,,,,
Kabonero Sub C ounty,,"9,623","9,731","19,354","3,733",20.6
                Bukara,,"2,828","2,741","5,569",991,12.9
                Kabone ro,,"4,473","4,659","9,132","1,828",23
                Nyarug ongo,,"2,322","2,331","4,653",914,24
,,,,,,
Katebwa Sub Co unty,,"4,523","4,824","9,347","1,678",15
                Bunaiga,,"2,096","2,220","4,316",735,12.4
                Kateebwa,,"1,691","1,806","3,497",594,12.3
                Kyamukube Town Board,,736,798,"1,534",349,24.9
,,,,,,
Kibiito Sub Coun ty,,"9,288","9,509","18,797","3,924",28
                Kabale,,"3,393","3,449","6,842","1,436",27.3
                Kasung anyanja,,"2,884","2,916","5,800","1,202",27.3
                Mujunju,,"3,011","3,144","6,155","1,286",29.5
,,,,,,
Kibiito Town Co uncil,,"6,177","6,611","12,788","2,776",33
                Central,,"1,808","1,967","3,775",915,34.3
                East,,959,"1,017","1,976",416,35.8
                South E ast,,"1,252","1,346","2,598",539,28.9
                South West,,812,825,"1,637",318,30.8
                West,,"1,346","1,456","2,802",588,34
,,,,,,
Kisomoro Sub C ounty,,"11,478","12,012","23,490","5,123",29
                Kicuucu,,"4,657","4,829","9,486","2,013",27.6
                Kisomor o,,"2,660","2,856","5,516","1,267",30.5
                Lyamab wa,,"4,161","4,327","8,488","1,843",29.5
,,,,,,
Rubona Town C ouncil,,"2,752","2,850","5,602","1,348",29.3
                Central,,"1,201","1,321","2,522",660,32
                South,,841,840,"1,681",366,24.3
                West,,710,689,"1,399",322,29.5
,,,,,,
Rwimi Sub Coun ty,,"8,381","8,639","17,020","3,779",28.1
                Kadindi mo,,"3,571","3,706","7,277","1,644",28.1
                Kaina,,"2,305","2,415","4,720",965,28
                Kakoga,,"2,505","2,518","5,023","1,170",28.3
,,,,,,
Rwimi Town Cou ncil,,"8,254","7,962","16,216","3,482",25.6
                Central,,"3,832","3,262","7,094","1,683",27.3
                East,,"1,501","1,669","3,170",710,31.4
                Nyabwina,,"1,078","1,182","2,260",439,20.7
                West,,"1,843","1,849","3,692",650,18
,,,,,,
Buheesi Town C ouncil,,"6,972","7,011","13,983","3,173",28.2
                Kiboota,,"3,018","3,059","6,077","1,342",25.6
                Rwense nene,,"3,954","3,952","7,906","1,831",30.1
,,,,,,
Kyamukube Tow n Council,,"5,726","5,785","11,511","2,136",15.2
                Mitandi,,"1,850","1,878","3,728",712,16.2
                Mutumb a,,"1,847","1,887","3,734",680,11.6
                Nsuura,,"2,029","2,020","4,049",744,17.6
,,,,,,
Bukuuku Sub Co unty,,"5,470","5,556","11,026","2,394",25.8
                Kazingo,,"2,422","2,473","4,895","1,041",23.7
                Kiguma,,"1,549","1,615","3,164",727,29.6
                Nyakitoj o,,"1,499","1,468","2,967",626,24.9
,,,,,,
Busoro Sub Cou nty,,"13,230","12,754","25,984","6,604",27
                Busoro,,"3,538","3,541","7,079","1,671",26.3
                Ibaale,,877,824,"1,701",379,27.2
                Kaswa,,"3,051","2,625","5,676","1,958",26.7
                Rwenga ju,,"5,764","5,764","11,528","2,596",27.5
,,,,,,
Hakibaale Sub C ounty,,"18,547","17,828","36,375","8,366",24.1
                Kabend e,,"5,627","5,630","11,257","2,436",18.6
                Kahangi,,"3,546","3,241","6,787","1,620",22.5
                Kibasi,,"3,913","3,775","7,688","1,924",27.3
                Kiburara,,"3,065","2,908","5,973","1,400",31.8
                Kituule,,"2,396","2,274","4,670",986,22.8
,,,,,,
Karago Town Co uncil,,"4,874","4,869","9,743","2,134",26.7
                Ibonde,,"1,403","1,415","2,818",578,29.2
                Karago,,"1,540","1,569","3,109",740,25.7
                Kitarasa,,"1,931","1,885","3,816",816,25.7
,,,,,,
Karambi Sub Co unty,,"12,789","13,195","25,984","6,229",33.3
                Butebe,,"5,019","5,410","10,429","2,660",33.2
                Gweri,,"1,702","1,660","3,362",799,30
                Karambi,,"4,106","4,214","8,320","1,863",35.5
                Rubingo,,"1,962","1,911","3,873",907,32.2
,,,,,,
Karangura Sub C ounty,,"6,181","6,159","12,340","2,418",18.7
                Kamaba le,,"1,635","1,667","3,302",637,18.2
                Kibwa,,"1,817","1,828","3,645",712,18.7
                Nyakito koli,,"2,729","2,664","5,393","1,069",19.1
,,,,,,
Kasenda Sub Co unty,,"11,691","12,399","24,090","5,097",24.9
                Isunga,,"3,012","3,065","6,077","1,221",24
                Kabata,,"1,568","1,617","3,185",702,25.9
                Kasend a,,"2,201","2,285","4,486",981,25.5
                Nyabwe ya,,"3,460","3,786","7,246","1,503",22.6
                Rwanke nzi,,"1,450","1,646","3,096",690,29.4
,,,,,,
Kicwamba Sub C ounty,,"17,723","17,388","35,111","7,754",22.8
                Bwanika,,"5,988","5,887","11,875","2,541",21
                Kihondo,,"4,676","4,712","9,388","2,135",25.7
                Nyantab ooma,,"7,059","6,789","13,848","3,078",22.3
,,,,,,
Kiko Town Coun cil,,"6,093","5,928","12,021","3,052",26.3
                Kasiisi,,"2,012","1,914","3,926",955,27.3
                Kiko,,"1,657","1,668","3,325",788,29.1
                Kyanya wara,,"1,555","1,571","3,126",863,26.4
                Nyabub aale,,869,775,"1,644",446,19.1
,,,,,,
Kijura Town Council,,"5,674","5,058","10,732","2,805",23.5
                Kahuna,,"1,391","1,190","2,581",721,23
                Kaisaga ra,,"1,261","1,169","2,430",570,17.4
                Kijura,,"1,195","1,031","2,226",604,29
                Kyerere zi,,"1,827","1,668","3,495",910,24.1
,,,,,,
Mugusu Sub Cou nty,,"2,753","2,786","5,539","1,199",20.9
                Nyabus wa,,"2,753","2,786","5,539","1,199",20.9
,,,,,,
Ruteete Sub Cou nty,,"9,024","9,071","18,095","4,313",27.4
                Kyamuk oka,,"2,996","3,128","6,124","1,509",29.2
                Rutoma,,"2,990","2,869","5,859","1,420",22.3
                Rwaiha mba,,"3,038","3,074","6,112","1,384",30.6
,,,,,,
Mugusu Town C ouncil,,"9,137","9,026","18,163","3,996",27.3
                Burungu,,"6,247","6,165","12,412","2,756",26.1
                Kiboha,,"2,890","2,861","5,751","1,240",29.8
,,,,,,
Eastern Division,,"9,057","9,467","18,524","4,967",32.4
                Bukwali,,"2,025","2,074","4,099","1,126",30.3
                Kitumba,,"2,588","2,786","5,374","1,511",32.2
                Njara,,"2,272","2,567","4,839","1,356",35.5
                Nyakag ongo,,"2,172","2,040","4,212",974,30.7
,,,,,,
Southern Divisio n,,"7,831","8,796","16,627","4,838",37.3
                Bazaar,,"3,928","4,135","8,063","2,441",38.5
                Kasusu,,"2,004","2,213","4,217","1,234",32.3
                Kijanju,,"1,899","2,448","4,347","1,163",40.1
,,,,,,
Western Division,,"9,541","9,094","18,635","4,970",31.9
                Kagote,,"1,785","1,966","3,751","1,095",31.4
                Kibimba,,"3,017","1,866","4,883","1,038",26.9
                Nyabukara,,"1,816","1,851","3,667",882,31.7
                Rwengoma,,"2,923","3,411","6,334","1,955",34.9
,,,,,,
,,,,,,
,,,,,,
Kasese District,,"338,215","356,772","694,987","139,406",20.1
Bwera Sub Coun ty,,"8,289","9,220","17,509","3,069",17.5
                Bunyisw a,,"1,442","1,724","3,166",562,24.2
                Kisaka,,"2,256","2,453","4,709",852,12.9
                Kyogha,,"2,615","2,916","5,531",953,18.5
                Rwengu ba,,"1,976","2,127","4,103",702,16.2
,,,,,,
Ihandiro Sub Co unty,,"6,448","6,813","13,261","2,474",17
                Bubotyo,,600,588,"1,188",252,17.1
                Buhatiro,,704,815,"1,519",300,20.7
                Ihango,,"1,172","1,275","2,447",446,15.7
                Kamats uku,,904,904,"1,808",335,14.3
                Kibirigh a,,655,713,"1,368",254,13.4
                Kihoko,,"1,191","1,250","2,441",438,22.1
                Kikyo,,"1,222","1,268","2,490",449,14.7
,,,,,,
Isango Sub Coun ty,,"3,960","4,269","8,229","1,417",19.5
                Haruku ngu,,905,918,"1,823",315,19.7
                Kabafu,,981,"1,094","2,075",347,17.6
                Kamuku mbi,,536,586,"1,122",204,23
                Kayemb e,,604,584,"1,188",207,16.4
                Kyempa ra,,934,"1,087","2,021",344,21.2
,,,,,,
Karambi Sub Co unty,,"12,371","13,421","25,792","4,537",19.7
                Bikunya,,"1,001","1,040","2,041",356,18
                Buhuna,,"1,759","1,918","3,677",667,22.3
                Kamasasa,,"2,352","2,434","4,786",808,18.6
                Kituti,,"2,051","2,256","4,307",775,19.1
                Karambi,,"2,726","3,037","5,763","1,010",19.4
                Kisolhol ho,,"2,482","2,736","5,218",921,20.5
,,,,,,
Kisinga Sub Cou nty,,"11,666","12,808","24,474","4,702",19.9
                Kagand o,,"4,110","4,591","8,701","1,714",24.3
                Kajwen ge,,"2,693","2,955","5,648","1,108",22.8
                Nyabiro ngo,,"4,863","5,262","10,125","1,880",14.2
,,,,,,
Kitholhu Sub Co unty,,"8,161","8,710","16,871","2,992",16.7
                Kanyats i,,"2,510","2,762","5,272",934,19.4
                Kiraro,,"1,359","1,492","2,851",508,16.1
                Kithobir a,,146,143,289,64,23.4
                Kitholhu,,"1,697","1,763","3,460",647,12.7
                Kyabike re,,"2,449","2,550","4,999",839,16.6
,,,,,,
Kyarumba Sub C ounty,,"20,407","21,667","42,074","7,657",15.8
                Kabirizi,,"3,564","4,030","7,594","1,411",18.4
                Kaghem a,,"4,374","4,615","8,989","1,684",18.5
                Kalonge,,"4,061","4,111","8,172","1,470",13.9
                Kihungu,,"4,197","4,382","8,579","1,471",12.3
                Kitabo,,"4,211","4,529","8,740","1,621",15.7
,,,,,,
Kyondo Sub Cou nty,,"11,698","12,267","23,965","4,316",14.4
                Buyagh a,,"2,983","3,076","6,059","1,097",12.7
                Ibimbo,,"2,624","2,691","5,315",966,13.6
                Kanyats i,,"3,786","3,979","7,765","1,416",13.5
                Kasoker o,,"2,305","2,521","4,826",837,19.1
,,,,,,
Mahango Sub Co unty,,"9,507","10,368","19,875","3,678",11.6
                Kyabwe nge,,"2,260","2,453","4,713",880,10.2
                Lhuhiri,,"2,065","2,173","4,238",751,9.7
                Mahango,,"2,803","3,056","5,859","1,071",11
                Nyamisule,,"2,379","2,686","5,065",976,15
